,Talk_ID,Funny,Beautiful,Ingenious,Courageous,Longwinded,Confusing,Informative,Fascinating,Unconvincing,Persuasive,Jaw_dropping,OK,Obnoxious,Inspiring,total,log_views,Other_TED,TED,TEDGlobal,TEDMED,TEDSalon,TEDWomen,TEDx,duration,months_ago
718,719,0.7797270955165692,0.9356725146198831,4.093567251461988,0.9356725146198831,0.5847953216374269,0.5458089668615985,16.023391812865498,9.551656920077972,1.1695906432748537,13.957115009746587,1.091617933723197,4.444444444444445,0.5458089668615985,17.309941520467838,2565,7.84971375760487,1,0,0,0,0,0,0,787,102
719,720,0.0,0.6781429316640584,3.808033385498174,1.1476264997391759,3.5472091810119983,1.4084507042253522,17.683881064162755,5.790297339593114,2.556077203964528,11.163275952008346,0.4173187271778821,3.7037037037037033,0.9389671361502347,9.598330725091289,1917,7.558516743045645,0,0,0,0,0,0,1,1163,102
720,721,0.3756574004507889,0.6010518407212623,0.2253944402704733,2.1788129226145756,0.8264462809917356,0.3756574004507889,17.28024042073629,2.103681442524418,0.7513148009015778,10.593538692712247,1.7280240420736288,2.70473328324568,0.7513148009015778,5.334335086401202,1331,7.193685818395112,1,0,0,0,0,0,0,942,102
721,722,0.26462026991267534,18.285260650965864,4.0751521566552,0.5292405398253507,0.6350886477904207,0.6350886477904207,12.410690658904471,17.67663403016671,0.6350886477904207,1.1643291876157713,9.155861338978566,4.60439269648055,0.18523418893887272,10.637734850489547,3779,8.237214703349489,0,1,0,0,0,0,0,417,103
722,723,8.467267738141905,1.5680125441003527,14.347314778518228,2.7048216385731085,0.2352018816150529,1.6072128577028617,4.468835750686005,10.544884359074873,6.272050176401411,1.2544100352802823,7.565660525284203,3.4104272834182674,1.803214425715406,7.408859270874167,2551,7.844240718141811,0,1,0,0,0,0,0,176,103
723,724,2.4489795918367347,11.83673469387755,8.348794063079778,0.2597402597402597,2.560296846011132,3.970315398886828,8.942486085343228,17.884972170686456,0.5936920222634509,1.6697588126159555,3.2653061224489797,3.116883116883117,0.07421150278293136,8.16326530612245,2695,7.899153483343097,0,1,0,0,0,0,0,1029,103
724,725,1.8173345759552657,0.7455731593662628,2.8890959925442683,2.842497670083877,2.2367194780987885,2.096924510717614,15.00465983224604,3.2618825722273996,4.147250698974837,10.997204100652375,0.65237651444548,5.638397017707362,3.401677539608574,10.48462255358807,2146,7.671360923190644,0,0,0,0,0,0,1,675,103
725,726,0.0968054211035818,3.77541142303969,4.453049370764763,5.517909002904163,0.5808325266214909,1.1616650532429817,6.050338818973863,4.211035818005808,9.14811229428848,5.614714424007745,0.9680542110358179,6.292352371732816,2.1781219748305904,14.811229428848016,2066,7.633369649679584,0,1,0,0,0,0,0,307,103
726,727,3.4862043251304993,2.069351230425056,6.3199105145413865,1.3795674869500374,0.33557046979865773,0.5592841163310962,21.756152125279645,14.280387770320658,1.6405667412378822,16.144668158090976,2.9082774049217,2.49813571961223,0.41014168530947054,12.658463832960475,5364,8.587465244401569,1,0,0,0,0,0,0,604,103
727,728,0.11542901115813775,1.6929588303193535,0.461716044632551,12.889572912658714,2.23162754905733,0.38476337052712584,12.928049249711426,3.001154290111581,2.6163909195844557,15.159676798768757,6.810311658330128,2.6548672566371683,1.3466717968449404,9.696036937283571,2599,7.8628820346414905,0,0,0,0,0,0,1,1195,103
728,729,4.018619084561675,1.8774243599689684,8.363072148952677,1.0550814584949573,0.6051202482544608,0.3103180760279286,15.221101629169901,20.651667959658653,0.682699767261443,11.823118696664082,4.251357641582622,2.0636152055857253,0.32583397982932505,17.43987587276959,6445,8.771059915373288,0,0,1,0,0,0,0,986,103
729,730,1.9172113289760349,0.6100217864923747,2.6143790849673203,2.178649237472767,0.9150326797385622,0.261437908496732,15.99128540305011,8.88888888888889,0.8714596949891068,13.115468409586056,0.8714596949891068,3.093681917211329,0.6971677559912853,16.16557734204793,2295,7.738488122494646,0,0,1,0,0,0,0,1185,103
730,731,1.0399783900594273,17.46353322528363,2.6202052944354404,6.699081577525662,1.0804970286331712,0.37817396002160997,4.538087520259319,13.236088600756348,0.9859535386277688,5.902215018908698,2.755267423014587,2.593192868719611,0.4321988114532685,30.40248514316586,7404,8.909775673693389,0,0,1,0,0,0,0,1185,103
731,732,0.8615477629987909,1.224304715840387,2.7055622732769047,28.944981862152357,0.43833131801692865,0.3929866989117291,12.772067714631197,8.69105199516324,1.133615477629988,5.8494558645707375,6.2726723095526005,2.1160822249093107,1.073155985489722,16.460096735187424,6616,8.797246236703527,0,0,1,0,0,0,0,1173,103
732,733,5.9116572567253405,5.978080371969445,6.808369312520757,9.099966788442378,0.9631351710395218,1.129192959149784,4.583194951843241,6.3434075058120225,5.014945200929924,4.516771836599136,2.0591165725672536,1.8598472268349386,1.2952507472600465,20.092992361341746,3011,8.010027528481734,0,0,1,0,0,0,0,1102,103
733,734,0.24594195769798327,2.459419576979833,2.6069847515986226,0.9345794392523363,3.1480570585341856,1.1805213969503197,15.641908509591737,16.724053123462863,1.426463354648303,3.6399409739301523,3.689129365469749,3.885882931628136,0.24594195769798327,8.066896212493852,2033,7.617267813628347,0,0,1,0,0,0,0,1110,103
734,735,0.7403294466037387,1.4436424208772902,16.82398667406996,0.90690357208958,0.31464001480658893,0.31464001480658893,7.144179159726079,19.822320932815103,0.7403294466037387,1.7027577271885987,24.689987044234684,1.2585600592263557,0.4627059041273367,10.031464001480659,5403,8.594709633844065,0,0,1,0,0,0,0,636,103
735,736,1.9404019404019404,0.4158004158004158,10.256410256410255,0.4851004851004851,0.0693000693000693,0.3465003465003465,11.157311157311158,8.662508662508662,1.6632016632016633,2.6334026334026333,3.465003465003465,2.2869022869022873,1.6632016632016633,3.9501039501039505,1443,7.274479558773871,0,1,0,0,0,0,0,411,103
736,737,7.087681257622984,4.932917739531102,3.781000135519718,3.1440574603604823,1.5720287301802411,0.3930071825450603,19.474183493698334,18.850792790350994,0.9486380268329042,9.49993224014094,2.493562813389348,1.761756335546822,1.0028459140804988,15.069792654831277,7379,8.906393407058367,0,0,1,0,0,0,0,1448,103
737,738,0.3053435114503817,0.15267175572519084,0.22900763358778628,8.091603053435115,1.6030534351145038,0.45801526717557256,13.435114503816795,0.9160305343511451,1.6793893129770994,8.167938931297709,6.106870229007633,0.9160305343511451,0.38167938931297707,1.2213740458015268,1310,7.177782416195197,0,0,0,0,0,0,1,1002,103
738,739,1.4348097317529631,9.575795383655645,1.3100436681222707,4.70991890205864,4.30442919525889,0.37429819089207733,2.963194011228946,2.776044915782907,2.526512788521522,7.20524017467249,1.4660012476606363,5.895196506550218,0.8733624454148471,31.53462258265752,3206,8.072779333169498,1,0,0,0,0,0,0,1124,103
739,740,0.0,2.215868477483917,4.288777698355969,0.5718370264474625,4.145818441744103,0.7147962830593281,8.291636883488206,8.64903502501787,1.2866333095067906,2.0014295925661187,5.0750536097212295,2.8591851322373123,1.2866333095067906,5.718370264474625,1399,7.243512974665482,1,0,0,0,0,0,0,1250,103
740,741,5.980807855389422,1.0265565721937069,9.015844677527337,0.981923677750502,2.008480249944209,0.5802276277616604,18.321803168935507,19.080562374469984,2.0754295916090157,9.261325596964962,3.8607453693372014,3.2135683999107343,0.8033920999776836,7.252845347020755,4481,8.407601514786142,0,0,1,0,0,0,0,1185,103
741,742,0.4464285714285714,2.840909090909091,0.8116883116883116,16.761363636363637,0.4464285714285714,0.08116883116883117,2.8814935064935066,5.925324675324675,1.6639610389610389,6.89935064935065,5.194805194805195,2.4756493506493507,1.7045454545454544,21.753246753246753,2464,7.80954132465341,0,0,1,0,0,0,0,585,103
